ID_Pesanan,Waktu_Transaksi,Kategori_Menu,Harga_Pesanan,Jarak_Kirim_KM,Waktu_Tunggu_Menit,Rating_Pelanggan,Ulasan_Teks,Status_Promo,Tingkat_Keluhan,Status_Pesanan
ORD-2024-006507,1/9/2024 11:53,Martabak,29500,0.644462335,6,3,Gapapa,TRUE,Tinggi,Selesai
ORD-2024-006508,1/1/2024 20:50,Mie,33500,3.557657068,27,,,FALSE,Tidak Ada,Selesai
ORD-2024-006509,3/29/2024 0:16,Mie,21000,2.306078403,15,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-006510,2/22/2024 17:44,Martabak,863000,2.77901509,13,5,Puas bgt,TRUE,Rendah,Selesai
ORD-2024-006511,3/4/2024 8:02,Ayam,62500,4.22104413,8,,,FALSE,Rendah,Selesai
ORD-2024-006512,1/31/2024 13:16,Martabak,38500,3.882824743,48,,,FALSE,Rendah,Selesai
ORD-2024-006513,2/15/2024 14:00,Mie,24500,0.5,8,1,Lama org kerjanyaa,FALSE,Tinggi,Selesai
ORD-2024-006514,12/2/2024 16:02,Martabak,45000,4.867142515,24,,,FALSE,Tidak Ada,Selesai
ORD-2024-006515,3/29/2024 8:21,Kopi,14000,2.282372719,19,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-006516,3/12/2024 13:36,Ayam,55500,1.491303365,18,4,Rekomendasi deh,FALSE,Tinggi,Selesai
ORD-2024-006517,2/3/2024 13:05,Mie,27500,2.313452177,5,5,Enak bgt!!!!,FALSE,Tidak Ada,Selesai
ORD-2024-006518,3/20/2024 9:39,Martabak,21500,2.843742431,17,3,Standar lah,FALSE,Tidak Ada,Selesai
ORD-2024-006519,24/03/2024 20:11,Mie,24000,0.5,31,4,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-006520,3/27/2024 17:18,Ayam,54000,,16,3,Standar lah,TRUE,Tinggi,Dibatalkan
ORD-2024-006521,2/19/2024 21:51,Ayam,44500,1.226550439,32,4,Wow enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-006522,1/13/2024 19:31,Ayam,92500,1.29423678,17,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006523,3/21/2024 20:18,Martabak,23500,0.5,10,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006524,7/3/2024 11:08,Ayam,71500,0.522501242,15,5,Buruan order!!11,TRUE,Rendah,Selesai
ORD-2024-006525,2/19/2024 14:24,Ayam,4279000,0.529610406,14,4,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-006526,2/19/2024 21:25,Mie,25000,1.401501734,17,,,TRUE,Tidak Ada,Selesai
ORD-2024-006527,25/01/2024 12:17,Ayam,56000,6.746892558,31,5,Makasih ya,TRUE,Rendah,Selesai
ORD-2024-006528,3/11/2024 20:30,Mie,20500,,5,5,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-006529,2/20/2024 18:53,Kopi,12000,1.614551961,23,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-006530,3/28/2024 12:04,Mie,13000,1.120196675,17,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006531,4/3/2024 6:05,Kopi,14000,4.644792972,37,,,TRUE,Tidak Ada,Selesai
ORD-2024-006532,2/11/2024 12:12,Mie,36000,0.5,13,4,Cepat sampai,FALSE,Tinggi,Selesai
ORD-2024-006533,2/19/2024 0:33,Mie,15500,0.65649631,5,4,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-006534,7/3/2024 9:38,Ayam,64500,0.709604227,15,,,FALSE,Rendah,Selesai
ORD-2024-006535,2/27/2024 13:54,Ayam,66000,14.86963488,66,,,FALSE,Rendah,Selesai
ORD-2024-006536,20/01/2024 13:58,Ayam,92500,2.537322192,17,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006537,2/12/2024 11:12,Martabak,38000,,20,5,Nggg enak 😋,TRUE,Rendah,Selesai
ORD-2024-006538,2/4/2024 20:01,Mie,32500,0.953183434,20,4,Makanan hangat sampai,TRUE,Rendah,Selesai
ORD-2024-006539,3/20/2024 12:15,Kopi,18000,0.551127096,5,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-006540,16/01/2024 11:56,Martabak,30000,0.5,9,,,TRUE,Tidak Ada,Selesai
ORD-2024-006541,3/15/2024 13:56,Ayam,66000,4.786339182,40,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006542,1/14/2024 8:58,Mie,34500,2.054064946,8,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-006543,1/10/2024 11:51,Mie,27000,2.992584821,21,,,TRUE,Rendah,Selesai
ORD-2024-006544,3/3/2024 19:44,Ayam,73000,1.207040536,19,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-006545,26/01/2024 20:29,Kopi,29000,2.420258691,10,5,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-006546,3/16/2024 4:44,Ayam,52500,0.893476157,12,2,Kurang sambelnya,TRUE,Rendah,Selesai
ORD-2024-006547,1/20/2024 11:27,Kopi,17000,,15,4,Buruan order!!11,FALSE,Tidak Ada,Selesai
ORD-2024-006548,30/01/2024 14:39,Kopi,16000,3.168710344,20,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-006549,7/3/2024 11:41,Ayam,53500,0.5,5,5,Buruan order!!11,FALSE,Tidak Ada,Selesai
ORD-2024-006550,3/28/2024 18:55,Kopi,500,2.880899173,22,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006551,2/22/2024 14:33,Ayam,42000,5.736392588,27,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006552,2/25/2024 21:21,Kopi,18500,0.5,24,4,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-006553,2/27/2024 11:55,Kopi,18500,6.832544404,41,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006554,3/30/2024 12:12,Ayam,1779500,0.5,6,5,Nggg enak 😋,FALSE,Rendah,Refund
ORD-2024-006555,3/4/2024 4:20,Martabak,39000,1.287318631,11,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-006556,1/24/2024 13:12,Martabak,45000,2.82874599,23,5,Akan order lg nih,FALSE,Tinggi,Selesai
ORD-2024-006557,2/29/2024 21:35,Kopi,15500,2.458954036,17,3,Lumayan,TRUE,Tidak Ada,Selesai
ORD-2024-006558,1/4/2024 12:16,Ayam,34000,0.5,5,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006559,3/11/2024 5:32,Martabak,44500,,27,,,TRUE,Tidak Ada,Selesai
ORD-2024-006560,3/2/2024 20:27,Mie,26500,10.85283635,56,3,Yaudah minum teh,TRUE,Tinggi,Dibatalkan
ORD-2024-006561,1/6/2024 21:34,Ayam,67500,0.599849926,21,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006562,3/30/2024 14:05,Ayam,39500,6.765129117,45,1,Makanannya dingin,TRUE,Tinggi,Selesai
ORD-2024-006563,1/8/2024 19:13,Ayam,51500,2.441266345,13,5,Mantap gan!,FALSE,Rendah,Selesai
ORD-2024-006564,1/28/2024 12:35,Kopi,22500,8.243513719,49,2,😠😠😠,TRUE,Tinggi,Refund
ORD-2024-006565,1/14/2024 18:25,Ayam,53500,0.581067219,5,5,Top bgt kualitasnya,FALSE,Rendah,Selesai
ORD-2024-006566,24/03/2024 13:45,Kopi,17000,4.710960169,32,,,FALSE,Tidak Ada,Selesai
ORD-2024-006567,2/2/2024 8:14,Martabak,19000,0.5,6,4,Akan order lg nih,FALSE,Tidak Ada,Refund
ORD-2024-006568,16/01/2024 14:05,Kopi,639500,6.441785364,39,5,Buruan order!!!11,TRUE,Tidak Ada,Selesai
ORD-2024-006569,2/15/2024 14:59,Kopi,18000,3.364041127,10,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-006570,2/29/2024 12:13,Kopi,2147000,1.387319881,22,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-006571,3/19/2024 3:51,Kopi,23000,0.633892568,6,,,FALSE,Tidak Ada,Selesai
ORD-2024-006572,2/16/2024 12:56,Ayam,56500,5.087163004,35,5,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-006573,2/27/2024 14:53,Ayam,64500,2.773281137,26,5,Driver ramah,FALSE,Rendah,Selesai
ORD-2024-006574,1/12/2024 11:47,Mie,28500,1.340811252,21,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006575,2/8/2024 13:38,Ayam,80500,,19,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-006576,3/10/2024 17:45,Martabak,41500,5.255470698,20,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006577,3/8/2024 17:53,Mie,17500,1.241673897,31,5,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-006578,2/21/2024 12:07,Ayam,48500,0.5,13,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-006579,1/20/2024 19:13,Kopi,20000,7.26688326,37,5,Buruan order!!11,FALSE,Tidak Ada,Selesai
ORD-2024-006580,1/29/2024 20:57,Kopi,12500,1.469853751,31,,,TRUE,Tinggi,Selesai
ORD-2024-006581,1/6/2024 6:13,Mie,15000,1.284915708,7,1,Bau gak tauu,TRUE,Tinggi,Selesai
ORD-2024-006582,1/24/2024 13:16,Mie,20500,0.685974759,14,5,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-006583,2/26/2024 14:13,Martabak,29000,6.831412089,38,2,Gajadi orderan,FALSE,Tinggi,Selesai
ORD-2024-006584,2/9/2024 23:56,Ayam,0,0.735804518,10,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006585,2/20/2024 19:29,Martabak,21500,3.037354981,26,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-006586,3/4/2024 14:01,Kopi,9000,6.379977122,29,,,TRUE,Tidak Ada,Selesai
ORD-2024-006587,2/22/2024 11:25,Kopi,21500,0.5,13,5,Mantap gan!!,TRUE,Rendah,Selesai
ORD-2024-006588,27/02/2024 18:10,Ayam,67000,5.294623098,32,,,FALSE,Rendah,Selesai
ORD-2024-006589,1/20/2024 12:50,Ayam,56000,1.585947682,31,,,FALSE,Tidak Ada,Selesai
ORD-2024-006590,1/17/2024 12:54,Martabak,31000,3.21861061,39,,,TRUE,Tidak Ada,Selesai
ORD-2024-006591,3/9/2024 13:48,Kopi,19000,1.397578587,19,,,FALSE,Tidak Ada,Selesai
ORD-2024-006592,2/3/2024 6:38,Ayam,35000,3.567412741,30,,,TRUE,Tidak Ada,Selesai
ORD-2024-006593,1/2/2024 23:49,Kopi,22000,0.880275254,7,5,Driver ramah,FALSE,Rendah,Selesai
ORD-2024-006594,2/25/2024 17:57,Mie,26500,,35,,,FALSE,Tidak Ada,Selesai
ORD-2024-006595,20/02/2024 13:34,Martabak,37000,8.857300897,42,1,Kurang sambelnya,FALSE,Tinggi,Selesai
ORD-2024-006596,1/13/2024 13:41,Ayam,66000,0.5,13,4,Buruan order!11,TRUE,Tinggi,Selesai
ORD-2024-006597,13/02/2024 19:37,Ayam,60500,5.213506766,36,4,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006598,1/12/2024 13:55,Ayam,56500,0.55587322,22,5,Wow enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-006599,1/13/2024 13:11,Mie,27500,1.493828042,16,,,FALSE,Tidak Ada,Selesai
ORD-2024-006600,2/19/2024 14:35,Kopi,16000,5.186225165,11,3,Lumayan,TRUE,Rendah,Selesai
ORD-2024-006601,1/3/2024 12:50,Kopi,18500,0.691759105,21,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006602,3/8/2024 14:46,Kopi,17500,6.023207424,25,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006603,2/16/2024 17:51,Kopi,14500,2.066025221,27,4,Buruan order!11,FALSE,Rendah,Selesai
ORD-2024-006604,3/14/2024 5:04,Mie,30500,1.367845226,20,3,OK,FALSE,Tidak Ada,Selesai
ORD-2024-006605,14/03/2024 03:13,Kopi,17500,3.258015995,21,5,Top bgt kualitasnya,FALSE,Tidak Ada,Dibatalkan
ORD-2024-006606,1/25/2024 12:21,Ayam,72000,1.25286991,25,5,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-006607,3/3/2024 20:33,Ayam,21000,1.279859515,12,5,Puas bgt,FALSE,Rendah,Selesai
ORD-2024-006608,2/16/2024 19:50,Kopi,16500,3.967440205,39,,,FALSE,Rendah,Selesai
ORD-2024-006609,1/27/2024 9:05,Mie,21000,1.112461674,15,4,Rekomendasi deh,FALSE,Tinggi,Selesai
ORD-2024-006610,17/03/2024 13:14,Ayam,6979500,0.672329485,13,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006611,3/12/2024 13:11,Mie,27000,4.94525556,41,,,FALSE,Tidak Ada,Selesai
ORD-2024-006612,1/17/2024 11:43,Martabak,19000,4.90998081,23,2,Paket berantakan,FALSE,Tinggi,Selesai
ORD-2024-006613,2/21/2024 11:02,Ayam,46500,2.064990625,5,4,Sesuai pesanan,FALSE,Rendah,Selesai
ORD-2024-006614,29/01/2024 19:19,Ayam,47500,2.243796214,8,3,Standar lah,TRUE,Tidak Ada,Selesai
ORD-2024-006615,2/9/2024 12:26,Ayam,37500,3.572939003,39,3,Biasa saja,FALSE,Tidak Ada,Selesai
ORD-2024-006616,1/21/2024 8:37,Martabak,2680000,2.135609839,18,3,Gapapa,TRUE,Tidak Ada,Selesai
ORD-2024-006617,1/1/2024 16:25,Ayam,52000,1.618909906,16,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006618,2/19/2024 8:52,Kopi,26000,15.83213045,65,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-006619,1/3/2024 11:21,Kopi,21500,0.5,17,4,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-006620,3/8/2024 0:24,Martabak,30500,,16,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-006621,3/14/2024 18:24,Ayam,44500,,31,3,Lumayan,TRUE,Rendah,Selesai
ORD-2024-006622,5/1/2024 20:07,Kopi,18500,3.486718071,13,,,TRUE,Tidak Ada,Selesai
ORD-2024-006623,1/25/2024 20:19,Kopi,371500,6.383962344,25,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006624,1/8/2024 20:36,Kopi,20000,1.229932061,18,5,Enak bgt!!!!!!,TRUE,Tidak Ada,Selesai
ORD-2024-006625,1/21/2024 11:39,Mie,38000,0.952333749,14,3,Biasa saja,FALSE,Rendah,Selesai
ORD-2024-006626,3/23/2024 20:39,Ayam,67000,5.716916238,37,4,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-006627,3/3/2024 17:07,Mie,30000,1.503193141,17,5,Makasih ya,TRUE,Rendah,Selesai
ORD-2024-006628,3/27/2024 20:43,Martabak,35500,3.710338553,15,3,Biasa saja,FALSE,Tidak Ada,Selesai
ORD-2024-006629,24/01/2024 13:00,Kopi,22500,,16,,,FALSE,Rendah,Selesai
ORD-2024-006630,2/24/2024 20:32,Martabak,38000,,29,4,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-006631,3/23/2024 13:48,Kopi,19000,2.388748404,21,,,FALSE,Rendah,Selesai
ORD-2024-006632,3/8/2024 14:12,Ayam,69500,0.938432064,17,5,Wow enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-006633,3/2/2024 18:18,Martabak,22000,,38,5,Sesuai pesanan,TRUE,Rendah,Selesai
ORD-2024-006634,30/03/2024 13:17,Kopi,10000,3.581509312,13,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006635,1/7/2024 12:09,Martabak,31000,0.5,5,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-006636,4/3/2024 11:38,Ayam,52500,3.04391981,7,5,Buruan order!!!11,FALSE,Rendah,Selesai
ORD-2024-006637,2/3/2024 16:28,Mie,22000,2.33997899,18,3,Lumayan,TRUE,Tidak Ada,Selesai
ORD-2024-006638,19/02/2024 21:40,Kopi,20000,0.746484925,5,,,TRUE,Tinggi,Selesai
ORD-2024-006639,1/11/2024 12:17,Ayam,20500,4.194870965,29,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-006640,2/2/2024 20:02,Kopi,14000,1.084894413,15,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-006641,2/2/2024 13:15,Martabak,26500,0.972461178,10,5,Enak bgt,TRUE,Rendah,Selesai
ORD-2024-006642,3/17/2024 21:46,Martabak,17500,1.911539071,23,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-006643,3/8/2024 19:56,Kopi,23000,3.382421521,27,4,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-006644,3/2/2024 11:15,Mie,3267500,7.928725193,56,,,FALSE,Tidak Ada,Selesai
ORD-2024-006645,2/14/2024 11:49,Ayam,28500,0.5,20,4,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-006646,2/17/2024 12:12,Kopi,12500,1.514869248,17,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-006647,2/21/2024 18:46,Mie,21000,0.5,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-006648,2/22/2024 19:47,Mie,34500,4.263287887,36,1,Ayamnya keras,FALSE,Tidak Ada,Selesai
ORD-2024-006649,2/5/2024 0:30,Martabak,39000,1.781170363,23,4,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006650,1/8/2024 8:05,Mie,26500,3.682022519,32,4,Wow enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-006651,2/19/2024 13:53,Ayam,71000,1.16668438,5,3,OK,FALSE,Tidak Ada,Selesai
ORD-2024-006652,1/6/2024 4:26,Mie,20500,5.579804823,28,2,Kurang sambelnya,FALSE,Tinggi,Selesai
ORD-2024-006653,3/9/2024 21:27,Ayam,55500,,27,4,Enak bgt!!!,FALSE,Tidak Ada,Dibatalkan
ORD-2024-006654,2/7/2024 14:17,Ayam,1000,8.626274445,55,2,Makanannya dingin,TRUE,Tinggi,Selesai
ORD-2024-006655,3/29/2024 12:55,Ayam,39000,0.5,20,2,Driver gak ramah,TRUE,Tinggi,Selesai
ORD-2024-006656,2/1/2024 12:57,Kopi,13000,2.166349246,20,3,Yaudah minum teh,TRUE,Rendah,Selesai
ORD-2024-006657,3/14/2024 19:07,Ayam,74500,4.363144663,18,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006658,7/1/2024 18:18,Ayam,52000,2.750017275,21,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-006659,1/7/2024 0:11,Ayam,61000,0.5,15,5,Enak bgt,TRUE,Tidak Ada,Dibatalkan
ORD-2024-006660,6/1/2024 21:07,Ayam,77000,10.76316052,58,3,Yaudah minum teh,TRUE,Rendah,Dibatalkan
ORD-2024-006661,2/11/2024 13:33,Kopi,6500,1.06259273,5,3,Yaudah minum teh,FALSE,Tidak Ada,Selesai
ORD-2024-006662,2/29/2024 20:12,Kopi,22000,,18,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006663,1/31/2024 0:27,Ayam,52500,1.994611535,5,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006664,1/28/2024 14:55,Martabak,33500,2.343694102,23,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006665,3/1/2024 18:54,Mie,20000,4.360998839,17,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006666,2/14/2024 20:43,Martabak,24500,1.499032278,5,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-006667,24/01/2024 00:46,Ayam,59500,1.739243224,30,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006668,3/1/2024 14:03,Martabak,48000,2.296895024,7,5,Mantap gan!!,FALSE,Tidak Ada,Selesai
ORD-2024-006669,3/30/2024 17:10,Ayam,68500,1.504542826,11,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006670,2/21/2024 6:36,Ayam,72500,7.37940417,32,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-006671,3/3/2024 19:38,Ayam,48500,5.716504367,13,5,Mantap gan!,TRUE,Rendah,Selesai
ORD-2024-006672,8/2/2024 3:44,Mie,22000,1.820763659,22,4,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-006673,2/1/2024 21:28,Ayam,38500,0.5,7,,,TRUE,Rendah,Refund
ORD-2024-006674,3/29/2024 17:31,Ayam,43500,6.935921959,27,4,Makanan hangat sampai,FALSE,Rendah,Selesai
ORD-2024-006675,1/6/2024 20:54,Ayam,17000,0.5,23,3,OK,TRUE,Rendah,Selesai
ORD-2024-006676,1/4/2024 8:02,Mie,21000,,5,4,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-006677,2/28/2024 21:43,Martabak,26000,0.5,18,4,Enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006678,3/8/2024 16:12,Ayam,48500,0.594678148,12,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-006679,2/2/2024 19:29,Kopi,17000,4.871790325,30,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006680,12/2/2024 22:43,Kopi,18000,2.598942684,17,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006681,2/3/2024 20:11,Martabak,30000,9.377192357,47,3,OK,FALSE,Tinggi,Selesai
ORD-2024-006682,2/1/2024 14:35,Ayam,42000,0.789762679,5,,,FALSE,Tinggi,Selesai
ORD-2024-006683,2/1/2024 12:51,Mie,12500,1.994465911,11,3,Gapapa,FALSE,Tidak Ada,Selesai
ORD-2024-006684,1/11/2024 21:20,Ayam,42000,11.37318429,44,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-006685,2/4/2024 8:56,Martabak,22500,5.253756499,35,,,TRUE,Tidak Ada,Dibatalkan
ORD-2024-006686,3/25/2024 19:47,Ayam,59500,3.912657914,28,,,TRUE,Tinggi,Selesai
ORD-2024-006687,1/26/2024 20:02,Kopi,20500,0.628369942,14,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006688,2/17/2024 19:09,Kopi,20500,,46,3,Yaudah minum teh,FALSE,Tidak Ada,Selesai
ORD-2024-006689,7/1/2024 13:10,Kopi,19500,1.281131849,5,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006690,3/24/2024 12:38,Ayam,49500,2.268496714,34,5,Mantap gan!,TRUE,Rendah,Selesai
ORD-2024-006691,21/02/2024 18:01,Martabak,26000,,22,1,"Narik duit banyak😡",TRUE,Tinggi,Dibatalkan
ORD-2024-006692,1/22/2024 11:54,Ayam,39000,2.819935081,15,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006693,1/1/2024 0:28,Martabak,18500,3.889618444,17,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-006694,16/01/2024 08:51,Mie,33000,3.251485167,16,3,Standar lah,FALSE,Tinggi,Selesai
ORD-2024-006695,1/24/2024 6:59,Kopi,16000,0.5,24,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-006696,1/19/2024 20:38,Martabak,20500,1.83385576,21,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-006697,3/12/2024 10:00,Martabak,24000,3.27212528,25,,,FALSE,Tidak Ada,Selesai
ORD-2024-006698,1/26/2024 12:44,Kopi,13000,1.052900863,9,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-006699,29/03/2024 16:08,Mie,26500,1.126510513,14,,,TRUE,Tinggi,Refund
ORD-2024-006700,2/8/2024 17:50,Ayam,69500,0.5,23,,,FALSE,Rendah,Selesai
ORD-2024-006701,1/31/2024 1:58,Kopi,15000,1.627026201,24,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-006702,2/6/2024 6:58,Martabak,13000,12.98954022,38,5,Cepat sampai,FALSE,Tidak Ada,Dibatalkan
ORD-2024-006703,3/3/2024 18:37,Kopi,15500,1.007758486,23,4,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006704,1/20/2024 13:40,Ayam,49000,2.274253457,19,4,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-006705,3/8/2024 11:54,Kopi,15500,4.078808349,30,4,Driver ramah,FALSE,Tidak Ada,Dibatalkan
ORD-2024-006706,3/3/2024 12:48,Mie,21500,0.5,9,4,Enak bgt,FALSE,Rendah,Selesai
ORD-2024-006707,25/02/2024 04:37,Mie,27500,,43,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006708,1/13/2024 18:55,Kopi,17000,1.465970457,20,5,Mantap gan!,TRUE,Tidak Ada,Dibatalkan
ORD-2024-006709,2/29/2024 16:50,Martabak,30000,6.100331228,24,,,TRUE,Tidak Ada,Selesai
ORD-2024-006710,1/11/2024 13:37,Mie,29000,0.5,9,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-006711,6/3/2024 14:46,Ayam,44500,,22,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-006712,3/20/2024 13:16,Ayam,43500,1.168167607,23,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-006713,2/19/2024 13:00,Martabak,40500,1.271475867,17,,,FALSE,Tidak Ada,Selesai
ORD-2024-006714,2/7/2024 19:37,Mie,30000,5.647565633,29,3,Lumayan,FALSE,Rendah,Selesai
ORD-2024-006715,2/11/2024 16:36,Mie,32000,0.5,19,3,Gapapa,FALSE,Tinggi,Dibatalkan
ORD-2024-006716,6/2/2024 19:02,Kopi,21500,3.074232882,18,5,Rekomendasi deh,FALSE,Rendah,Selesai
ORD-2024-006717,1/4/2024 20:38,Ayam,60500,,8,3,Gapapa,FALSE,Rendah,Selesai
ORD-2024-006718,2/15/2024 18:23,Kopi,20500,5.198473964,55,2,Driver gak ramah,FALSE,Tinggi,Selesai
ORD-2024-006719,3/6/2024 11:32,Ayam,25000,,32,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-006720,3/25/2024 14:49,Ayam,55000,2.078967744,19,,,FALSE,Tidak Ada,Selesai
ORD-2024-006721,2/27/2024 20:17,Martabak,28500,0.71738905,10,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-006722,1/24/2024 17:08,Ayam,79500,3.019429169,21,5,Nggg enak 😋,TRUE,Rendah,Selesai
ORD-2024-006723,19/01/2024 23:37,Mie,32500,0.509726684,22,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-006724,3/2/2024 21:02,Kopi,14000,0.632251216,22,,,TRUE,Rendah,Selesai
ORD-2024-006725,2/6/2024 11:38,Kopi,18000,2.95603753,16,,,FALSE,Tidak Ada,Selesai
ORD-2024-006726,2/9/2024 20:29,Ayam,54500,14.20872391,60,4,Nggg enak 😋,TRUE,Rendah,Selesai
ORD-2024-006727,1/14/2024 18:12,Ayam,59000,6.650897078,23,1,Ayamnya keras,TRUE,Tinggi,Selesai
ORD-2024-006728,2/23/2024 15:07,Ayam,34500,2.697617719,20,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
